taxid	rank	pct	classification	pct_gs	sample	tool
2981773	species	0.00035	FP		16	metascope_toy.profile
2981774	species	0.001994	FP		16	metascope_toy.profile
2981778	species	3.3e-05	FP		16	metascope_toy.profile
2981779	species	4.104034	TP	6.211	16	metascope_toy.profile
2981779.1	strain		FN	6.211	16	metascope_toy.profile
2981781	species	6e-06	FP		16	metascope_toy.profile
2981782	species	0.057842	FP		16	metascope_toy.profile
2981783	species	0.002309	FP		16	metascope_toy.profile
2981784	species	0.00028	FP		16	metascope_toy.profile
2981785	species	5.9e-05	FP		16	metascope_toy.profile
2981786	species	0.000485	FP		16	metascope_toy.profile
2981787	species	0.000641	FP		16	metascope_toy.profile
2981788	species	0.004065	FP		16	metascope_toy.profile
2981789	species	0.006538	FP		16	metascope_toy.profile
2981791	species	0.000403	FP		16	metascope_toy.profile
2981792	species	2.6845	TP	3.9465	16	metascope_toy.profile
2981792.1	strain		FN	3.9465	16	metascope_toy.profile
2981793	species	2.7e-05	FP		16	metascope_toy.profile
2981794	species	0.001961	FP		16	metascope_toy.profile
2983247	genus	0.001135	FP		16	metascope_toy.profile
2983249	genus	3.1e-05	FP		16	metascope_toy.profile
2983477	genus	7e-06	FP		16	metascope_toy.profile
2983509	genus	0.005862	FP		16	metascope_toy.profile
29845	species	8.9e-05	FP		16	metascope_toy.profile
2986526	species	0.000198	FP		16	metascope_toy.profile
2986996	species		FN	5.1297	16	metascope_toy.profile
2986996.1	strain		FN	5.1297	16	metascope_toy.profile
2986997	species		FN	0.3277	16	metascope_toy.profile
2986997.7	strain		FN	0.3277	16	metascope_toy.profile
2987605	genus	0.000266	FP		16	metascope_toy.profile
29898	species	1.7e-05	FP		16	metascope_toy.profile
2992719	family	9e-06	FP		16	metascope_toy.profile
2993430	species	0.000637	FP		16	metascope_toy.profile
2993455	species	6.1e-05	FP		16	metascope_toy.profile
2993456	species	0.000108	FP		16	metascope_toy.profile
2994035	species	0.002883	FP		16	metascope_toy.profile
2994443	genus	2e-05	FP		16	metascope_toy.profile
2994495	species	7e-06	FP		16	metascope_toy.profile
2994648	species	0.000223	FP		16	metascope_toy.profile
2996112	species	4.3e-05	FP		16	metascope_toy.profile
3002577	species	1.7e-05	FP		16	metascope_toy.profile
3002863	species	7.4e-05	FP		16	metascope_toy.profile
301301	species	0.105617	TP	0.1771	16	metascope_toy.profile
301301.1	strain		FN	0.1771	16	metascope_toy.profile
301302	species	0.007522	FP		16	metascope_toy.profile
3014267	species	0.004765	FP		16	metascope_toy.profile
3016626	genus	0.051952	FP		16	metascope_toy.profile
3024823	genus	2.7e-05	FP		16	metascope_toy.profile
3025073	genus	0.000308	FP		16	metascope_toy.profile
3025755	genus	0.019848	TP	0.0067	16	metascope_toy.profile
3027	class	4e-06	FP		16	metascope_toy.profile
3027932	species	1e-05	FP		16	metascope_toy.profile
3028070	species	0.002408	FP		16	metascope_toy.profile
3028117	class	0.00121	FP		16	metascope_toy.profile
302911.1	strain		FN	0.0152	16	metascope_toy.profile
3029272	species	1.3e-05	FP		16	metascope_toy.profile
3029274	species	0.000167	FP		16	metascope_toy.profile
3029761	species	9e-06	FP		16	metascope_toy.profile
3030016	species	7e-06	FP		16	metascope_toy.profile
3030638	species	0.08927	FP		16	metascope_toy.profile
3030997	species	4e-06	FP		16	metascope_toy.profile
3030999	species	0.001341	FP		16	metascope_toy.profile
3031145	family	1.3e-05	FP		16	metascope_toy.profile
3031147	family	0.001645	FP		16	metascope_toy.profile
3031298	species	6e-06	FP		16	metascope_toy.profile
3031449	class	0.157563	TP	0.2416	16	metascope_toy.profile
3031852	class	0.003723	TP	0.0059	16	metascope_toy.profile
3032125	species	0.001127	FP		16	metascope_toy.profile
3032808	genus	1.1e-05	FP		16	metascope_toy.profile
3032809	genus	0.003916	FP		16	metascope_toy.profile
3032871	species	1.1e-05	FP		16	metascope_toy.profile
3032872	species	0.003916	FP		16	metascope_toy.profile
3034352	species	0.000172	FP		16	metascope_toy.profile
3034501	species	0.054281	FP		16	metascope_toy.profile
3035284	species	6e-06	FP		16	metascope_toy.profile
3035291	species	2.4e-05	FP		16	metascope_toy.profile
3036443	species	0.374921	FP		16	metascope_toy.profile
3036494	species	2e-06	FP		16	metascope_toy.profile
3037798	species	4.5e-05	FP		16	metascope_toy.profile
3037989	species	0.000638	FP		16	metascope_toy.profile
3038133	species	8e-06	FP		16	metascope_toy.profile
3038145	species	1.2e-05	FP		16	metascope_toy.profile
3039590	genus	0.000102	FP		16	metascope_toy.profile
3040765	species		FN	0.0046	16	metascope_toy.profile
3040765.1	strain		FN	0.0046	16	metascope_toy.profile
3040939	species	3e-06	FP		16	metascope_toy.profile
3041623	species	0.001018	FP		16	metascope_toy.profile
304207	species	6e-06	FP		16	metascope_toy.profile
3044208	species	1.6e-05	FP		16	metascope_toy.profile
3044279	species	9e-06	FP		16	metascope_toy.profile
3048547	genus	0.00013	FP		16	metascope_toy.profile
3050112	species	4e-06	FP		16	metascope_toy.profile
3051154	species	4e-06	FP		16	metascope_toy.profile
3053355	species	0.105237	FP		16	metascope_toy.profile
3056359	genus	0.001127	FP		16	metascope_toy.profile
305719	species	1.6e-05	FP		16	metascope_toy.profile
3058044	species	9e-06	FP		16	metascope_toy.profile
3059504	genus	0.000125	FP		16	metascope_toy.profile
3064194	genus	0.0027	FP		16	metascope_toy.profile
3064195	species	0.0027	FP		16	metascope_toy.profile
3068305	species	4.1e-05	FP		16	metascope_toy.profile
3068306	species	7.4e-05	FP		16	metascope_toy.profile
3072173	genus	0.000145	FP		16	metascope_toy.profile
3072179	species	0.000145	FP		16	metascope_toy.profile
3073100	species	0.000301	FP		16	metascope_toy.profile
3073565	genus	8e-06	FP		16	metascope_toy.profile
3073574	genus	0.02316	FP		16	metascope_toy.profile
3073575	genus	6.2e-05	FP		16	metascope_toy.profile
3073584	genus	0.000784	FP		16	metascope_toy.profile
3073585	genus	0.004236	FP		16	metascope_toy.profile
3074433	species	7e-05	FP		16	metascope_toy.profile
3075529	species	3.5e-05	FP		16	metascope_toy.profile
307628	genus	3.6e-05	FP		16	metascope_toy.profile
3076670	genus	0.004117	FP		16	metascope_toy.profile
3078042	species	0.002926	FP		16	metascope_toy.profile
3079010	species	0.000725	FP		16	metascope_toy.profile
3079925	genus	0.000181	FP		16	metascope_toy.profile
3081441	species	1e-05	FP		16	metascope_toy.profile
3082720	order	0.289574	TP	0.3766	16	metascope_toy.profile
3082768	order	1.79368	TP	2.8914	16	metascope_toy.profile
3082771	family	0.0046	TP	0.0008	16	metascope_toy.profile
3085636	order	18.588872	TP	27.2757	16	metascope_toy.profile
3085642	family	0.095722	TP	0.1383	16	metascope_toy.profile
3085656	order	9e-06	FP		16	metascope_toy.profile
3085657	family	9e-06	FP		16	metascope_toy.profile
3085669	genus	0.000258	FP		16	metascope_toy.profile
3093657	species	0.000401	FP		16	metascope_toy.profile
3093658	species	0.002691	FP		16	metascope_toy.profile
3093659	species	5e-06	FP		16	metascope_toy.profile
3095028	species	0.001522	FP		16	metascope_toy.profile
3095078	species	0.000872	FP		16	metascope_toy.profile
3095079	species	9.1e-05	FP		16	metascope_toy.profile
3095082	species	0.001108	FP		16	metascope_toy.profile
3097367	species	0.000117	FP		16	metascope_toy.profile
3098075	species	0.020482	FP		16	metascope_toy.profile
3098076	species	0.058461	FP		16	metascope_toy.profile
31	family	0.000461	FP		16	metascope_toy.profile
310297	species	5.1e-05	FP		16	metascope_toy.profile
310298	species	0.002795	FP		16	metascope_toy.profile
310300	species	3.2e-05	FP		16	metascope_toy.profile
310514	species	1.9e-05	FP		16	metascope_toy.profile
3106036	species	2e-06	FP		16	metascope_toy.profile
3108222	order	0.001809	FP		16	metascope_toy.profile
3111861	species	0.042498	FP		16	metascope_toy.profile
3117552	species	0.000843	FP		16	metascope_toy.profile
3117701	species	2.8e-05	FP		16	metascope_toy.profile
3118588	species	3.2e-05	FP		16	metascope_toy.profile
3118652	family	4.6e-05	FP		16	metascope_toy.profile
3118655	family	9.7e-05	FP		16	metascope_toy.profile
3119089	genus	1.6e-05	FP		16	metascope_toy.profile
3120162	family	8.2e-05	FP		16	metascope_toy.profile
3120163	genus	8.2e-05	FP		16	metascope_toy.profile
3120395	order	0.000424	FP		16	metascope_toy.profile
3120405	order	2.2e-05	FP		16	metascope_toy.profile
312063	genus	1.1e-05	FP		16	metascope_toy.profile
3120697	family	5e-06	FP		16	metascope_toy.profile
312540	species	3.7e-05	FP		16	metascope_toy.profile
3133152	species	0.00079	FP		16	metascope_toy.profile
3133153	species	0.000179	FP		16	metascope_toy.profile
3133154	species	0.003024	FP		16	metascope_toy.profile
3133155	species	0.215605	FP		16	metascope_toy.profile
3133156	species	0.332003	FP		16	metascope_toy.profile
3133157	species	0.061443	FP		16	metascope_toy.profile
3133158	species	0.000248	FP		16	metascope_toy.profile
3133161	species	0.002811	FP		16	metascope_toy.profile
3133162	species	0.000229	FP		16	metascope_toy.profile
3133163	species	0.000247	FP		16	metascope_toy.profile
3133164	species	0.00045	FP		16	metascope_toy.profile
3133165	species	2.3e-05	FP		16	metascope_toy.profile
3133166	species	0.009137	FP		16	metascope_toy.profile
3133167	species	0.003476	FP		16	metascope_toy.profile
3133170	species	6.5e-05	FP		16	metascope_toy.profile
3133171	species	0.000965	FP		16	metascope_toy.profile
3133172	species	0.005685	FP		16	metascope_toy.profile
3133175	species	0.000291	FP		16	metascope_toy.profile
3133177	species	0.001753	FP		16	metascope_toy.profile
3133178	species	3.6e-05	FP		16	metascope_toy.profile
3133180	species	0.002157	FP		16	metascope_toy.profile
3133422	species	2.6e-05	FP		16	metascope_toy.profile
3133499	species	0.000573	FP		16	metascope_toy.profile
3136601	species	1.790379	TP	2.7027	16	metascope_toy.profile
3136601.1	strain		FN	2.7027	16	metascope_toy.profile
3140788	species	0.001749	FP		16	metascope_toy.profile
3142537	species	1.1e-05	FP		16	metascope_toy.profile
3144345	genus	0.002926	FP		16	metascope_toy.profile
3149309	family	5.4e-05	FP		16	metascope_toy.profile
315405	species	6.2e-05	FP		16	metascope_toy.profile
3161189	species	1.2e-05	FP		16	metascope_toy.profile
3162980	genus	3e-06	FP		16	metascope_toy.profile
31953	family	0.190191	TP	0.3252	16	metascope_toy.profile
31957	family	2.4e-05	FP		16	metascope_toy.profile
319629	species	9e-06	FP		16	metascope_toy.profile
319630	species	6.4e-05	FP		16	metascope_toy.profile
319631	species	0.000739	FP		16	metascope_toy.profile
319653	species	2.1e-05	FP		16	metascope_toy.profile
31971	species	0.000295	FP		16	metascope_toy.profile
31973	species	2e-05	FP		16	metascope_toy.profile
31977	family	0.003446	TP	0.0046	16	metascope_toy.profile
31979	family	1.687628	TP	3.0066	16	metascope_toy.profile
31989	family	0.000804	FP		16	metascope_toy.profile
32	genus	2.6e-05	FP		16	metascope_toy.profile
32008	genus	5.3e-05	FP		16	metascope_toy.profile
32015	class	0.000461	FP		16	metascope_toy.profile
32033	family	0.000999	FP		16	metascope_toy.profile
32066	phylum	0.005498	TP	0.0067	16	metascope_toy.profile
322104	strain	6e-06	FP		16	metascope_toy.profile
3228789	species	1.2e-05	FP		16	metascope_toy.profile
3230374	genus	0.000573	FP		16	metascope_toy.profile
3231926	species	7e-06	FP		16	metascope_toy.profile
323620	genus	5.4e-05	FP		16	metascope_toy.profile
3236656	genus	3e-06	FP		16	metascope_toy.profile
3236804	species	2.2e-05	FP		16	metascope_toy.profile
3237104	species	0.00101	FP		16	metascope_toy.profile
3237239	species	2.6e-05	FP		16	metascope_toy.profile
3238988	species	6.8e-05	FP		16	metascope_toy.profile
3239874	class	0.179573	TP	0.7374	16	metascope_toy.profile
3243775	order	0.001791	TP	0.4642	16	metascope_toy.profile
324831	strain	0.000102	FP		16	metascope_toy.profile
32594	family	6.2e-05	FP		16	metascope_toy.profile
328812	species	0.002267	FP		16	metascope_toy.profile
328813	species	0.931784	TP	1.825	16	metascope_toy.profile
328813.2	strain		FN	1.8183	16	metascope_toy.profile
328813.5	strain		FN	0.0067	16	metascope_toy.profile
328814	species	0.019579	FP		16	metascope_toy.profile
329854	species	0.002569	FP		16	metascope_toy.profile
33024	genus	1.562008	TP	2.3745	16	metascope_toy.profile
33033	species	1.3e-05	FP		16	metascope_toy.profile
33035	species	0.001284	FP		16	metascope_toy.profile
33038	species	1.135356	TP	2.2737	16	metascope_toy.profile
33038.17	strain		FN	0.1362	16	metascope_toy.profile
33038.24	strain		FN	0.0093	16	metascope_toy.profile
33038.3	strain		FN	0.0177	16	metascope_toy.profile
33038.5	strain		FN	2.1105	16	metascope_toy.profile
33039	species	0.000844	TP	0.008	16	metascope_toy.profile
33039.3	strain		FN	0.008	16	metascope_toy.profile
33042	genus	0.092122	FP		16	metascope_toy.profile
33043	species	0.000113	FP		16	metascope_toy.profile
33057	genus	5e-06	FP		16	metascope_toy.profile
33084	family	2e-05	FP		16	metascope_toy.profile
33208	kingdom		FN	0.0021	16	metascope_toy.profile
332186	species	6e-06	FP		16	metascope_toy.profile
332950	species	1e-05	FP		16	metascope_toy.profile
333367	species	3e-05	FP		16	metascope_toy.profile
333963	species	5.6e-05	FP		16	metascope_toy.profile
3342383	species	6.5e-05	FP		16	metascope_toy.profile
3342669	genus	0.000192	FP		16	metascope_toy.profile
3342829	species	0.000281	FP		16	metascope_toy.profile
3350403	species	0.000224	FP		16	metascope_toy.profile
335928	family	2e-06	FP		16	metascope_toy.profile
335929	family	4.2e-05	FP		16	metascope_toy.profile
3366610	kingdom	0.00013	FP		16	metascope_toy.profile
3367729	species	5.3e-05	FP		16	metascope_toy.profile
3367746	species	0.00122	FP		16	metascope_toy.profile
33682	phylum	1.9e-05	FP		16	metascope_toy.profile
3376993	species	5.2e-05	FP		16	metascope_toy.profile
3378067	species	2.6e-05	FP		16	metascope_toy.profile
3378099	species	6.1e-05	FP		16	metascope_toy.profile
3379134	kingdom	8.952969	TP	17.2942	16	metascope_toy.profile
338188	species	0.000646	FP		16	metascope_toy.profile
3384189	kingdom	0.005498	TP	0.0067	16	metascope_toy.profile
3384194	kingdom	8e-06	FP		16	metascope_toy.profile
3385906	family	1.4e-05	FP		16	metascope_toy.profile
33882	genus	0.000446	TP	0.0008	16	metascope_toy.profile
33898	species	1.6e-05	FP		16	metascope_toy.profile
3389920	family	6e-06	FP		16	metascope_toy.profile
3393728	genus	1.790379	TP	2.7027	16	metascope_toy.profile
33945	species	0.000249	FP		16	metascope_toy.profile
33958	family	0.275059	TP	0.4596	16	metascope_toy.profile
33964	species	1.1e-05	FP		16	metascope_toy.profile
339861	species	0.000111	FP		16	metascope_toy.profile
340170	species	4e-06	FP		16	metascope_toy.profile
34037	genus	4e-06	FP		16	metascope_toy.profile
34038	species	4e-06	FP		16	metascope_toy.profile
340412	species	1.1e-05	FP		16	metascope_toy.profile
34104	genus	3.4e-05	FP		16	metascope_toy.profile
34105	species	3.4e-05	FP		16	metascope_toy.profile
341225	species	0.000208	FP		16	metascope_toy.profile
342942	species	0.003143	FP		16	metascope_toy.profile
3435293	species	0.026597	FP		16	metascope_toy.profile
3436058	genus	0.000152	FP		16	metascope_toy.profile
34395	order	0.148052	TP	0.2329	16	metascope_toy.profile
34478	order	1e-06	FP		16	metascope_toy.profile
347253	strain	0.834316	FP		16	metascope_toy.profile
348802	species	5.1e-05	FP		16	metascope_toy.profile
352450	genus	4.6e-05	FP		16	metascope_toy.profile
35519	species	0.000134	FP		16	metascope_toy.profile
356	order	0.001204	FP		16	metascope_toy.profile
35703	species	0.000509	FP		16	metascope_toy.profile
357276	species	0.000391	FP		16	metascope_toy.profile
357441	species	8.5e-05	FP		16	metascope_toy.profile
35829	genus	0.000264	FP		16	metascope_toy.profile
35832	genus	0.151368	TP	0.229	16	metascope_toy.profile
35833	species	0.151368	TP	0.229	16	metascope_toy.profile
358742	species	0.015626	FP		16	metascope_toy.profile
358743	species	0.032853	TP	0.054	16	metascope_toy.profile
358743.1	strain		FN	0.054	16	metascope_toy.profile
360185	species	7e-06	FP		16	metascope_toy.profile
360807	species	0.001078	FP		16	metascope_toy.profile
361101	species	0.000905	FP		16	metascope_toy.profile
363265	species	0.000163	FP		16	metascope_toy.profile
364710	genus	2e-06	FP		16	metascope_toy.profile
364733	species	2e-06	FP		16	metascope_toy.profile
365590	species	0.000496	FP		16	metascope_toy.profile
36651	species	1.2e-05	FP		16	metascope_toy.profile
36656	species	0.354926	FP		16	metascope_toy.profile
367928	strain	0.069121	FP		16	metascope_toy.profile
36847	species	6e-06	FP		16	metascope_toy.profile
370354	strain	2e-05	FP		16	metascope_toy.profile
371601	species	0.002607	FP		16	metascope_toy.profile
371674	species	0.014195	FP		16	metascope_toy.profile
372463	species	0.000135	FP		16	metascope_toy.profile
37327	species	0.000427	FP		16	metascope_toy.profile
374	genus	5.1e-05	FP		16	metascope_toy.profile
374468	genus	1.1e-05	FP		16	metascope_toy.profile
375175	species	0.000203	FP		16	metascope_toy.profile
375288	genus	0.570037	TP	1.0888	16	metascope_toy.profile
37658	species	2.7e-05	FP		16	metascope_toy.profile
376804	species	4.6e-05	FP		16	metascope_toy.profile
376805	species	1.6e-05	FP		16	metascope_toy.profile
376806	species	0.000936	FP		16	metascope_toy.profile
37727	species	4e-06	FP		16	metascope_toy.profile
37734	species	0.000643	FP		16	metascope_toy.profile
37914	genus	6e-06	FP		16	metascope_toy.profile
379899	genus	2.8e-05	FP		16	metascope_toy.profile
380397	species	0.003543	FP		16	metascope_toy.profile
381829	species	1.2e-05	FP		16	metascope_toy.profile
38402	species	3.3e-05	FP		16	metascope_toy.profile
386414	species	2e-05	FP		16	metascope_toy.profile
386585	strain	0.008074	FP		16	metascope_toy.profile
387090	species	0.000111	FP		16	metascope_toy.profile
387661	species	0.002456	FP		16	metascope_toy.profile
390842	species	5e-05	FP		16	metascope_toy.profile
391612	strain	0.000786	FP		16	metascope_toy.profile
393005	genus	4.3e-05	FP		16	metascope_toy.profile
393006	species	4.3e-05	FP		16	metascope_toy.profile
394095	species	2.2e-05	FP		16	metascope_toy.profile
39481	species	0.001549	FP		16	metascope_toy.profile
39482	species	0.000114	FP		16	metascope_toy.profile
39483	species	0.000439	TP	0.0008	16	metascope_toy.profile
39483.5	strain		FN	0.0008	16	metascope_toy.profile
